customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,number_of_referrals,customer_enrollment_date,offer,phone_service,internet_service,internet_type,avg_monthly_gb_download,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure_in_days
2321OMBXY,1,Female,55,No,No,Yes,No,0,1,Q3,1,2017-08-01,Offer C,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,One Year,Credit Card,80.3,3058.65,0.0,0,1601.32,4659.97,1127
0122OAHPZ,1,Female,29,Yes,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,184
2868SNELZ,1,Female,54,No,No,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,Fiber Optic,20.0,No,No,No,Yes,Month-to-Month,Credit Card,80.6,155.8,0.0,0,10.64,166.44,62
4322RCYMT,1,Male,63,No,No,Yes,No,0,1,Q3,1,2015-01-01,Offer A,Yes,Yes,DSL,18.0,No,Yes,Yes,No,One Year,Bank Withdrawal,75.8,5293.95,0.0,90,1984.24,7368.19,2070
6680NENYN,1,Female,24,Yes,No,No,No,0,1,Q3,0,2017-03-01,,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,5313.69,1280
1343EHPYB,1,Male,61,No,No,Yes,No,0,1,Q3,2,2015-07-01,,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.4,6603.0,0.0,0,3083.85,9686.85,1889
2034GDRCN,1,Female,47,No,No,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,90.4,168.2,0.0,0,21.06,189.26,62
0219YTZUE,1,Male,26,Yes,No,Yes,No,0,1,Q3,5,2020-05-01,Offer E,Yes,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.98,123
4572DVCGN,1,Female,40,No,No,No,No,0,1,Q3,0,2019-11-01,,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,80.25,846.0,0.0,0,271.0,1117.0,305
1010DIAUQ,1,Male,54,No,No,No,No,0,1,Q3,0,2020-04-01,Offer E,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,153
0259GBZSH,1,Male,22,Yes,No,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Cable,27.0,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,85.65,181.5,0.0,0,80.86,262.36,62
9601BRXPO,1,Female,48,No,No,Yes,No,0,1,Q3,1,2018-08-01,Offer C,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,762
6905NIQIN,1,Male,26,Yes,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,59.0,No,No,Yes,Yes,Month-to-Month,Credit Card,50.65,50.65,0.0,0,14.78,65.43,31
5167ZFFMM,1,Male,64,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Month-to-Month,Credit Card,90.85,90.85,0.0,0,8.56,99.41,31
6599CEBNN,1,Female,63,No,No,No,No,0,1,Q3,0,2017-11-01,Offer C,Yes,Yes,Fiber Optic,14.0,No,No,No,Yes,Month-to-Month,Credit Card,73.95,2524.45,0.0,0,52.7,2577.15,1035
0979PHULV,1,Male,30,No,No,Yes,No,0,1,Q3,2,2015-01-01,Offer A,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,99.45,7007.6,0.0,0,3367.2,10374.8,2070
4800VHZKI,1,Female,59,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.9,19.9,0.0,0,36.63,56.53,31
7989CHGTL,1,Male,52,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.6,19.6,0.0,0,14.17,33.77,31
0578SKVMF,1,Female,23,Yes,No,Yes,No,0,1,Q3,4,2018-11-01,,Yes,Yes,Cable,53.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,83.3,1845.9,0.0,0,88.22,1934.12,670
9063ZGTUY,1,Female,22,Yes,No,Yes,No,0,1,Q3,3,2015-09-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.4,1182.55,0.0,0,2822.47,4005.02,1827
2957LOLHO,1,Male,49,No,No,No,No,0,1,Q3,0,2019-10-01,,Yes,Yes,DSL,14.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.4,518.9,0.0,0,133.44,652.34,336
7752XUSCI,1,Female,20,Yes,No,No,No,0,1,Q3,0,2015-10-01,,Yes,Yes,Fiber Optic,71.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.9,6396.45,0.0,0,642.0,7038.45,1797
4110PFEUZ,1,Female,54,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,13.0,No,No,No,Yes,Month-to-Month,Credit Card,69.55,69.55,0.0,0,29.78,99.33,31
0256LTHVJ,1,Female,58,No,No,Yes,No,0,1,Q3,1,2018-06-01,Offer C,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,81.05,2227.1,0.0,0,471.8,2698.9,823
0880TKATG,1,Male,21,Yes,No,Yes,No,0,1,Q3,3,2020-05-01,Offer E,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,101.15,385.9,0.0,0,38.24,424.14,123
3811VBYBZ,1,Male,61,No,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,99.8,673.25,0.0,10,329.21,1012.46,184
4640UHDOS,1,Female,60,No,No,Yes,No,0,1,Q3,3,2019-08-01,Offer D,Yes,Yes,DSL,27.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,55.95,734.35,0.0,0,247.65,982.0,397
3583EKAPL,1,Male,25,Yes,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Cable,53.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,31
9399APLBT,1,Female,52,No,No,Yes,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.7,74.7,0.0,0,21.91,96.61,31
2359KMGLI,1,Male,52,No,No,No,No,0,1,Q3,0,2018-10-01,Offer C,Yes,Yes,Fiber Optic,20.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,80.25,1861.5,0.0,0,1183.2,3044.7,701
0306JAELE,1,Male,61,No,No,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.1,453.4,0.0,0,155.45,608.85,153
6227HWPWX,1,Female,40,No,No,No,No,0,1,Q3,0,2019-07-01,Offer D,Yes,Yes,Fiber Optic,28.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.0,994.8,0.0,0,70.05,1064.85,428
0447BEMNG,1,Female,28,Yes,No,Yes,No,0,1,Q3,3,2016-10-01,,No,Yes,Cable,58.0,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,45.3,2145.0,0.0,140,0.0,2285.0,1431
5949XIKAE,1,Female,32,No,No,Yes,No,0,1,Q3,1,2020-01-01,,Yes,Yes,Cable,25.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,83.55,680.05,0.0,0,258.56,938.61,244
8372JUXUI,1,Male,32,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,2.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.35,74.35,0.0,0,14.02,88.37,31
0388EOPEX,1,Female,28,Yes,No,Yes,No,0,1,Q3,1,2020-07-01,,Yes,Yes,Fiber Optic,41.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.4,139.4,0.0,0,19.58,158.98,62
8205OTCHB,1,Male,51,No,No,No,No,0,1,Q3,0,2018-11-01,Offer D,No,Yes,DSL,16.0,No,Yes,Yes,Yes,One Year,Bank Withdrawal,43.75,903.6,0.0,0,0.0,903.6,670
7783YKGDV,1,Female,49,No,No,No,No,0,1,Q3,0,2019-10-01,Offer D,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.7,1238.45,0.0,0,192.84,1431.29,336
7218HKQFK,1,Male,49,No,No,Yes,No,0,1,Q3,4,2020-07-01,,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,94.2,167.5,0.0,0,37.58,205.08,62
4636QRJKY,1,Female,64,No,No,Yes,No,0,1,Q3,1,2020-03-01,,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,80.5,502.85,0.0,0,216.72,719.57,184
9412GHEEC,1,Male,55,No,No,No,No,0,1,Q3,0,2017-06-01,,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.8,4131.95,0.0,0,1423.2,5555.15,1188
6825UYPFK,1,Female,47,No,No,No,No,0,1,Q3,0,2018-10-01,Offer D,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.6,1758.6,0.0,0,635.03,2393.63,701
8397MVTAZ,1,Male,22,Yes,No,Yes,No,0,1,Q3,2,2017-11-01,Offer C,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06,1035
9282IZGQK,1,Female,51,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.0,85.0,0.0,0,30.52,115.52,31
1342JPNKI,1,Male,33,No,No,No,No,0,1,Q3,0,2019-11-01,Offer D,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,86.05,834.1,0.0,0,59.2,893.3,305
2817NTQDO,1,Male,52,No,No,No,No,0,1,Q3,0,2019-08-01,Offer D,No,Yes,DSL,17.0,Yes,No,No,Yes,Month-to-Month,Credit Card,45.55,597.0,0.0,0,0.0,597.0,397
6986IJDHX,1,Male,29,Yes,No,Yes,No,0,1,Q3,5,2017-07-01,Offer C,Yes,Yes,Fiber Optic,19.0,Yes,No,No,Yes,Month-to-Month,Credit Card,86.3,3266.0,0.0,0,1569.75,4835.75,1158
5301GAUUY,1,Male,31,No,No,No,No,0,1,Q3,0,2018-01-01,Offer C,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,80.35,2596.15,0.0,0,47.68,2643.83,974
0939YAPAF,1,Female,44,No,No,No,No,0,1,Q3,0,2017-10-01,Offer C,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,1066
4710FDUIZ,1,Male,50,No,No,Yes,No,0,1,Q3,2,2016-01-01,,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,No,One Year,Credit Card,100.3,5614.45,0.0,100,1464.4,7178.85,1705
1218VKFPE,1,Female,48,No,No,Yes,No,0,1,Q3,1,2019-10-01,Offer D,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.0,233.55,0.0,0,233.76,467.31,336
3627FHKBK,1,Female,28,Yes,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,51.0,No,No,No,Yes,Month-to-Month,Mailed Check,75.3,75.3,0.0,0,4.13,79.43,31
0719SYFRB,1,Female,52,No,No,No,No,0,1,Q3,0,2019-10-01,Offer D,Yes,Yes,DSL,30.0,No,No,No,Yes,Month-to-Month,Mailed Check,61.65,713.75,0.0,0,434.88,1148.63,336
6543CPZMK,1,Male,32,No,No,Yes,No,0,1,Q3,1,2019-12-01,Offer E,No,Yes,DSL,9.0,No,No,No,No,Month-to-Month,Bank Withdrawal,29.95,248.95,0.0,10,0.0,258.95,275
4765OXPPD,1,Female,20,Yes,No,Yes,No,0,1,Q3,1,2019-12-01,Offer E,Yes,Yes,Cable,69.0,No,No,No,Yes,Month-to-Month,Mailed Check,65.0,663.05,0.0,0,57.15,720.2,275
1009IRMNA,1,Female,27,Yes,No,No,No,0,1,Q3,0,2020-03-01,Offer E,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,20.0,137.6,0.0,0,112.28,249.88,184
7207RMRDB,1,Female,20,Yes,No,Yes,No,0,1,Q3,7,2015-05-01,,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.5,6985.65,0.0,0,2219.1,9204.75,1950
0195IESCP,1,Male,26,Yes,No,Yes,No,0,1,Q3,1,2019-11-01,Offer D,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,305
4580TMHJU,1,Female,57,No,No,Yes,No,0,1,Q3,3,2017-03-01,,Yes,Yes,DSL,20.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,56.15,2499.3,0.0,0,1601.75,4101.05,1280
0970ETWGE,1,Male,38,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Cable,27.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,31
0887HJGAR,1,Male,57,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,13.0,No,No,No,Yes,Month-to-Month,Mailed Check,45.7,45.7,0.0,0,5.55,51.25,31
9576ANLXO,1,Female,30,No,No,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,Fiber Optic,30.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.55,222.3,0.0,0,78.78,301.08,92
2024BASKD,1,Female,23,Yes,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,47.0,No,No,No,No,Month-to-Month,Mailed Check,74.6,74.6,0.0,10,22.16,106.76,31
4464JCOLN,1,Male,40,No,No,Yes,No,0,1,Q3,2,2020-07-01,Offer E,Yes,No,,,No,No,No,No,One Year,Mailed Check,19.85,35.9,0.0,0,30.28,66.18,62
5650VDUDS,1,Female,48,No,No,No,No,0,1,Q3,0,2020-05-01,Offer E,No,Yes,Cable,16.0,No,No,No,Yes,Month-to-Month,Mailed Check,24.25,96.05,0.0,0,0.0,96.05,123
7538GWHML,1,Female,52,No,No,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.65,145.15,0.0,0,15.28,160.43,62
3859CVCET,1,Female,47,No,No,No,No,0,1,Q3,0,2020-05-01,,Yes,Yes,DSL,27.0,No,No,No,Yes,Month-to-Month,Mailed Check,45.65,191.05,0.0,0,181.6,372.65,123
3276HDUEG,1,Female,23,Yes,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,58.0,No,No,No,Yes,Month-to-Month,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,31
0822GAVAP,1,Female,19,Yes,No,No,No,0,1,Q3,0,2020-07-01,Offer E,No,Yes,DSL,76.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,34.7,62.25,0.0,0,0.0,62.25,62
1448PWKYE,1,Male,48,No,No,Yes,No,0,1,Q3,1,2020-08-01,Offer E,Yes,Yes,Cable,3.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,80.0,80.0,0.0,0,35.71,115.71,31
2276YDAVZ,1,Female,63,No,No,No,No,0,1,Q3,0,2020-06-01,Offer E,Yes,Yes,Fiber Optic,10.0,No,No,No,Yes,Month-to-Month,Credit Card,75.1,270.7,0.0,0,79.56,350.26,92
5896NPFWW,1,Male,23,Yes,No,Yes,No,0,1,Q3,1,2020-06-01,,Yes,Yes,Cable,51.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.15,168.15,0.0,0,40.62,208.77,92
7133VBDCG,1,Female,54,No,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,Yes,Fiber Optic,12.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,79.85,2015.35,0.0,0,670.25,2685.6,762
1029QFBEN,1,Male,27,Yes,No,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Mailed Check,19.55,19.55,0.0,0,38.44,57.99,31
4952YSOGZ,1,Female,48,No,No,Yes,No,0,1,Q3,1,2020-05-01,,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.95,381.3,0.0,0,16.56,397.86,123
1589AGTLK,1,Male,26,Yes,No,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,DSL,59.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.35,141.5,0.0,0,109.44,250.94,92
6439GTPCA,1,Female,29,Yes,No,No,No,0,1,Q3,0,2016-12-01,,Yes,Yes,Cable,51.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,87.25,3941.7,0.0,0,201.6,4143.3,1370
5138WVKYJ,1,Male,51,No,No,No,No,0,1,Q3,0,2019-11-01,Offer D,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.55,1008.55,0.0,0,275.7,1284.25,305
2189WWOEW,1,Female,37,No,No,No,No,0,1,Q3,0,2019-07-01,,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.9,1269.55,0.0,0,369.45,1639.0,428
1894IGFSG,1,Female,38,No,No,No,No,0,1,Q3,0,2018-11-01,,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.25,1907.85,0.0,0,396.22,2304.07,670
7379POKDZ,1,Male,31,No,No,Yes,No,0,1,Q3,1,2020-06-01,,Yes,Yes,Fiber Optic,11.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.3,208.85,0.0,0,80.13,288.98,92
0236HFWSV,1,Male,49,No,No,No,No,0,1,Q3,0,2019-07-01,,Yes,Yes,Fiber Optic,15.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.35,1444.65,0.0,0,733.95,2178.6,428
3900AQPHZ,1,Female,45,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Mailed Check,19.9,19.9,0.0,0,49.51,69.41,31
5842POCOP,1,Female,37,No,No,Yes,No,0,1,Q3,1,2020-04-01,,Yes,Yes,Cable,27.0,No,Yes,Yes,Yes,Month-to-Month,Mailed Check,88.9,454.15,0.0,0,207.85,662.0,153
2037XJFUP,1,Male,24,Yes,No,Yes,No,0,1,Q3,1,2017-12-01,Offer C,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,No,One Year,Bank Withdrawal,95.8,3036.75,0.0,60,1379.4,4476.15,1005
7314OXENN,1,Male,42,No,No,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,Fiber Optic,14.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,82.0,184.65,0.0,0,82.36,267.01,62
0322CHQRU,1,Male,63,No,No,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,DSL,9.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.35,89.5,0.0,0,50.98,140.48,62
4678DVQEO,1,Female,41,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,DSL,23.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,52.2,52.2,0.0,0,34.04,86.24,31
3009JWMPU,1,Male,58,No,No,No,No,0,1,Q3,0,2015-08-01,Offer B,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,96.75,6125.4,0.0,0,1403.68,7529.08,1858
1450GALXR,1,Female,33,No,No,No,No,0,1,Q3,0,2019-11-01,,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,98.5,1058.25,0.0,110,145.3,1313.55,305
3138BKYAV,1,Male,61,No,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,85.35,489.45,0.0,0,71.82,561.27,184
4289DTDKW,1,Male,54,No,No,Yes,No,0,1,Q3,1,2017-06-01,Offer B,Yes,Yes,Cable,4.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,101.3,4113.1,0.0,0,902.4,5015.5,1188
1820TQVEV,1,Male,27,Yes,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,48.0,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,69.55,69.55,0.0,0,49.43,118.98,31
2239JALAW,1,Male,20,Yes,No,No,No,0,1,Q3,0,2015-12-01,Offer B,Yes,Yes,Fiber Optic,47.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,103.25,6017.65,0.0,0,2581.0,8598.65,1736
4853RULSV,1,Male,25,Yes,No,No,No,0,1,Q3,0,2014-12-01,Offer A,Yes,Yes,Fiber Optic,42.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,104.0,7250.15,0.0,0,853.3,8103.45,2101
6275YDUVO,1,Female,62,No,No,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,Month-to-Month,Mailed Check,86.2,178.7,0.0,0,48.1,226.8,62
0115TFERT,1,Male,24,Yes,No,Yes,No,0,1,Q3,1,2018-12-01,,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,111.2,2317.1,0.0,120,761.46,3198.56,640
2311QYMUQ,1,Female,41,No,No,Yes,No,0,1,Q3,1,2019-06-01,,Yes,Yes,Fiber Optic,25.0,Yes,No,No,Yes,Month-to-Month,Credit Card,89.45,1430.25,0.0,0,507.68,1937.93,458
3104OWCGK,1,Male,21,Yes,No,Yes,No,0,1,Q3,1,2015-10-01,Offer B,Yes,Yes,Fiber Optic,52.0,Yes,No,Yes,Yes,One Year,Bank Withdrawal,90.95,5453.4,0.0,0,1995.0,7448.4,1797
9101BWFSS,1,Female,58,No,No,Yes,No,0,1,Q3,1,2016-08-01,Offer B,Yes,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,108.55,5610.7,0.0,0,1471.5,7082.2,1492
6982SSHFK,1,Male,45,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,12.0,No,No,No,Yes,Month-to-Month,Mailed Check,44.4,44.4,0.0,0,32.44,76.84,31
1038ZAGBI,1,Female,59,No,No,Yes,No,0,1,Q3,1,2019-10-01,,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,19.8,229.6,0.0,0,451.8,681.4,336
3027ZTDHO,1,Male,21,Yes,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.9,89.9,0.0,0,32.85,122.75,31
2382BCKQJ,1,Female,41,No,No,No,No,0,1,Q3,0,2015-08-01,Offer B,Yes,Yes,Fiber Optic,15.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,100.15,6413.65,0.0,0,2019.96,8433.61,1858
2207NHRJK,1,Male,58,No,No,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,27.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.8,50.8,0.0,0,1.28,52.08,31
9944HKVVB,1,Female,55,No,No,No,No,0,1,Q3,0,2020-06-01,Offer E,Yes,Yes,Cable,29.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.1,307.4,0.0,0,142.86,450.26,92
4124MMETB,1,Male,52,No,No,No,No,0,1,Q3,0,2018-11-01,,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,No,Month-to-Month,Credit Card,94.65,2104.55,0.0,40,1018.16,3162.71,670
3671SHRSP,1,Male,46,No,No,Yes,No,0,1,Q3,1,2020-05-01,Offer E,Yes,Yes,Fiber Optic,2.0,No,No,No,Yes,Month-to-Month,Mailed Check,80.6,319.15,0.0,0,57.2,376.35,123
3313QKNKB,1,Male,24,Yes,No,Yes,No,0,1,Q3,0,2015-11-01,Offer B,Yes,Yes,Fiber Optic,52.0,No,Yes,Yes,Yes,One Year,Bank Withdrawal,85.55,5084.65,0.0,0,407.69,5492.34,1766
5073WXOYN,1,Female,58,No,No,No,No,0,1,Q3,0,2015-10-01,Offer B,No,Yes,Cable,5.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,50.8,3027.4,0.0,0,0.0,3027.4,1797
0207MDKNV,1,Female,54,No,No,No,No,0,1,Q3,0,2019-07-01,,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.1,1582.75,0.0,0,335.85,1918.6,428
9851KIELU,1,Male,53,No,No,No,No,0,1,Q3,0,2019-11-01,,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,110.1,1043.3,0.0,0,180.3,1223.6,305
3908BLSYF,1,Female,40,No,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,83.9,497.55,0.0,0,155.58,653.13,184
7549MYGPK,1,Female,48,No,No,Yes,No,0,1,Q3,3,2015-07-01,Offer B,Yes,Yes,Fiber Optic,16.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,100.55,6215.35,0.0,0,565.74,6781.09,1889
3804RVTGV,1,Male,55,No,No,Yes,No,0,1,Q3,6,2016-08-01,Offer B,Yes,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.85,5017.9,0.0,0,2110.5,7128.4,1492
9227LUNBG,1,Female,39,No,No,No,No,0,1,Q3,0,2020-08-01,,No,Yes,DSL,12.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,24.6,24.6,0.0,0,0.0,24.6,31
4315MURBD,1,Female,64,No,No,No,No,0,1,Q3,0,2019-10-01,,Yes,Yes,Cable,23.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.9,1120.95,0.0,0,419.04,1539.99,336
9734YWGEX,1,Female,27,Yes,No,No,No,0,1,Q3,0,2019-12-01,,Yes,Yes,Fiber Optic,82.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,98.3,923.5,0.0,0,348.84,1272.34,275
